initial_wealth,desired_annuity,probability
137,8,1.00
138,8,1.00
139,8,1.00
140,8,1.00
141,8,1.00
142,8,1.00
143,8,1.00
144,8,1.00
145,8,1.00
146,8,1.00
147,8,1.00
148,8,1.00
149,8,1.00
150,8,1.00
151,8,1.00
152,8,1.00
153,8,1.00
154,8,1.00
155,8,1.00
156,8,1.00
157,8,1.00
158,8,1.00
159,8,1.00
160,8,1.00
161,8,1.00
162,8,1.00
163,8,1.00
164,8,1.00
165,8,1.00
166,8,1.00
167,8,1.00
168,8,1.00
169,8,1.00
170,8,1.00
171,8,1.00
172,8,1.00
173,8,1.00
174,8,1.00
175,8,1.00
176,8,1.00
177,8,1.00
178,8,1.00
179,8,1.00
180,8,1.00
181,8,1.00
182,8,1.00
183,8,1.00
184,8,1.00
185,8,1.00
186,8,1.00
187,8,1.00
188,8,1.00
189,8,1.00
190,8,1.00
191,8,1.00
192,8,1.00
193,8,1.00
194,8,1.00
195,8,1.00
196,8,1.00
197,8,1.00
198,8,1.00
199,8,1.00
200,8,1.00
0,9,0.00
1,9,0.00
2,9,0.00
3,9,0.00
4,9,0.00
5,9,0.00
6,9,0.00
7,9,0.00
8,9,0.00
9,9,0.00
10,9,0.00
11,9,0.00
12,9,0.01
13,9,0.03
14,9,0.08
15,9,0.20
16,9,0.40
17,9,0.65
18,9,0.83
19,9,0.93
20,9,0.97
21,9,0.99
22,9,1.00
23,9,1.00
24,9,1.00
25,9,1.00
26,9,1.00
27,9,1.00
28,9,1.00
29,9,1.00
30,9,1.00
31,9,1.00
32,9,1.00
33,9,1.00
34,9,1.00
35,9,1.00
36,9,1.00
37,9,1.00
38,9,1.00
39,9,1.00
40,9,1.00
41,9,1.00
42,9,1.00
43,9,1.00
44,9,1.00
45,9,1.00
46,9,1.00
47,9,1.00
48,9,1.00
49,9,1.00
50,9,1.00
51,9,1.00
52,9,1.00
53,9,1.00
54,9,1.00
55,9,1.00
56,9,1.00
57,9,1.00
58,9,1.00
59,9,1.00
60,9,1.00
61,9,1.00
62,9,1.00
63,9,1.00
64,9,1.00
65,9,1.00
66,9,1.00
67,9,1.00
68,9,1.00
69,9,1.00
70,9,1.00
71,9,1.00
72,9,1.00
73,9,1.00
74,9,1.00
75,9,1.00
76,9,1.00
77,9,1.00
78,9,1.00
79,9,1.00
80,9,1.00
81,9,1.00
82,9,1.00
83,9,1.00
84,9,1.00
85,9,1.00
86,9,1.00
87,9,1.00
88,9,1.00
89,9,1.00
90,9,1.00
91,9,1.00
92,9,1.00
93,9,1.00
94,9,1.00
95,9,1.00
96,9,1.00
97,9,1.00
98,9,1.00
99,9,1.00
100,9,1.00
101,9,1.00
102,9,1.00
103,9,1.00
104,9,1.00
105,9,1.00
106,9,1.00
107,9,1.00
108,9,1.00
109,9,1.00
110,9,1.00
111,9,1.00
112,9,1.00
113,9,1.00
114,9,1.00
115,9,1.00
116,9,1.00
117,9,1.00
118,9,1.00
119,9,1.00
120,9,1.00
121,9,1.00
122,9,1.00
123,9,1.00
124,9,1.00
125,9,1.00
126,9,1.00
127,9,1.00
128,9,1.00
129,9,1.00
130,9,1.00
131,9,1.00
132,9,1.00
133,9,1.00
134,9,1.00
135,9,1.00
136,9,1.00
137,9,1.00
138,9,1.00
139,9,1.00
140,9,1.00
141,9,1.00
142,9,1.00
143,9,1.00
144,9,1.00
145,9,1.00
146,9,1.00
147,9,1.00
148,9,1.00
149,9,1.00
150,9,1.00
151,9,1.00
152,9,1.00
153,9,1.00
154,9,1.00
155,9,1.00
156,9,1.00
157,9,1.00
158,9,1.00
159,9,1.00
160,9,1.00
161,9,1.00
162,9,1.00
163,9,1.00
164,9,1.00
165,9,1.00
166,9,1.00
167,9,1.00
168,9,1.00
169,9,1.00
170,9,1.00
171,9,1.00
172,9,1.00
173,9,1.00
174,9,1.00
175,9,1.00
176,9,1.00
177,9,1.00
178,9,1.00
179,9,1.00
180,9,1.00
181,9,1.00
182,9,1.00
183,9,1.00
184,9,1.00
185,9,1.00
186,9,1.00
187,9,1.00
188,9,1.00
189,9,1.00
190,9,1.00
191,9,1.00
192,9,1.00
193,9,1.00
194,9,1.00
195,9,1.00
196,9,1.00
197,9,1.00
198,9,1.00
199,9,1.00
200,9,1.00
0,10,0.00
1,10,0.00
2,10,0.00
3,10,0.00
4,10,0.00
5,10,0.00
6,10,0.00
7,10,0.00
8,10,0.00
9,10,0.00
10,10,0.00
11,10,0.00
12,10,0.00
13,10,0.00
14,10,0.01
15,10,0.03
16,10,0.08
17,10,0.20
18,10,0.40
19,10,0.65
20,10,0.83
21,10,0.93
22,10,0.97
23,10,0.99
24,10,1.00
25,10,1.00
26,10,1.00
27,10,1.00
28,10,1.00
29,10,1.00
30,10,1.00
31,10,1.00
32,10,1.00
33,10,1.00
34,10,1.00
35,10,1.00
36,10,1.00
37,10,1.00
38,10,1.00
39,10,1.00
40,10,1.00
41,10,1.00
42,10,1.00
43,10,1.00
44,10,1.00
45,10,1.00
46,10,1.00
47,10,1.00
48,10,1.00
49,10,1.00
50,10,1.00
51,10,1.00
52,10,1.00
53,10,1.00
54,10,1.00
55,10,1.00
56,10,1.00
57,10,1.00
58,10,1.00
59,10,1.00
60,10,1.00
61,10,1.00
62,10,1.00
63,10,1.00
64,10,1.00
65,10,1.00
66,10,1.00
67,10,1.00
68,10,1.00
69,10,1.00
70,10,1.00
71,10,1.00
72,10,1.00
73,10,1.00
74,10,1.00
75,10,1.00
76,10,1.00
77,10,1.00
78,10,1.00
79,10,1.00
80,10,1.00
81,10,1.00
82,10,1.00
83,10,1.00
84,10,1.00
85,10,1.00
86,10,1.00
87,10,1.00
88,10,1.00
89,10,1.00
90,10,1.00
91,10,1.00
92,10,1.00
93,10,1.00
94,10,1.00
95,10,1.00
96,10,1.00
97,10,1.00
98,10,1.00
99,10,1.00
100,10,1.00
101,10,1.00
102,10,1.00
103,10,1.00
104,10,1.00
105,10,1.00
106,10,1.00
107,10,1.00
108,10,1.00
109,10,1.00
110,10,1.00
111,10,1.00
112,10,1.00
113,10,1.00
114,10,1.00
115,10,1.00
116,10,1.00
117,10,1.00
118,10,1.00
119,10,1.00
120,10,1.00
121,10,1.00
122,10,1.00
123,10,1.00
124,10,1.00
125,10,1.00
126,10,1.00
127,10,1.00
128,10,1.00
129,10,1.00
130,10,1.00
131,10,1.00
132,10,1.00
133,10,1.00
134,10,1.00
135,10,1.00
136,10,1.00
137,10,1.00
138,10,1.00
139,10,1.00
140,10,1.00
141,10,1.00
142,10,1.00
143,10,1.00
144,10,1.00
145,10,1.00
146,10,1.00
147,10,1.00
148,10,1.00
149,10,1.00
150,10,1.00
151,10,1.00
152,10,1.00
153,10,1.00
154,10,1.00
155,10,1.00
156,10,1.00
157,10,1.00
158,10,1.00
159,10,1.00
160,10,1.00
161,10,1.00
162,10,1.00
163,10,1.00
164,10,1.00
165,10,1.00
166,10,1.00
167,10,1.00
168,10,1.00
169,10,1.00
170,10,1.00
171,10,1.00
172,10,1.00
173,10,1.00
174,10,1.00
175,10,1.00
176,10,1.00
177,10,1.00
178,10,1.00
179,10,1.00
180,10,1.00
181,10,1.00
182,10,1.00
183,10,1.00
184,10,1.00
185,10,1.00
186,10,1.00
187,10,1.00
188,10,1.00
189,10,1.00
190,10,1.00
191,10,1.00
192,10,1.00
193,10,1.00
194,10,1.00
195,10,1.00
196,10,1.00
197,10,1.00
198,10,1.00
199,10,1.00
200,10,1.00
0,11,0.00
1,11,0.00
2,11,0.00
3,11,0.00
4,11,0.00
5,11,0.00
6,11,0.00
7,11,0.00
8,11,0.00
9,11,0.00
10,11,0.00
11,11,0.00
12,11,0.00
13,11,0.00
14,11,0.00
15,11,0.00
16,11,0.01
17,11,0.03
18,11,0.08
19,11,0.20
20,11,0.40
21,11,0.65
22,11,0.83
23,11,0.93
24,11,0.97
25,11,0.99
26,11,1.00
27,11,1.00
28,11,1.00
29,11,1.00
30,11,1.00
31,11,1.00
32,11,1.00
33,11,1.00
34,11,1.00
35,11,1.00
36,11,1.00
37,11,1.00
38,11,1.00
39,11,1.00
40,11,1.00
41,11,1.00
42,11,1.00
43,11,1.00
44,11,1.00
45,11,1.00
46,11,1.00
47,11,1.00
48,11,1.00
49,11,1.00
50,11,1.00
51,11,1.00
52,11,1.00
53,11,1.00
54,11,1.00
55,11,1.00
56,11,1.00
57,11,1.00
58,11,1.00
59,11,1.00
60,11,1.00
61,11,1.00
62,11,1.00
63,11,1.00
64,11,1.00
65,11,1.00
66,11,1.00
67,11,1.00
68,11,1.00
69,11,1.00
70,11,1.00
71,11,1.00
72,11,1.00
73,11,1.00
74,11,1.00
75,11,1.00
76,11,1.00
77,11,1.00
78,11,1.00
79,11,1.00
80,11,1.00
81,11,1.00
82,11,1.00
83,11,1.00
84,11,1.00
85,11,1.00
86,11,1.00
87,11,1.00
88,11,1.00
89,11,1.00
90,11,1.00
91,11,1.00
92,11,1.00
93,11,1.00
94,11,1.00
95,11,1.00
96,11,1.00
97,11,1.00
98,11,1.00
99,11,1.00
100,11,1.00
101,11,1.00
102,11,1.00
103,11,1.00
104,11,1.00
105,11,1.00
106,11,1.00
107,11,1.00
108,11,1.00
109,11,1.00
110,11,1.00
111,11,1.00
112,11,1.00
113,11,1.00
114,11,1.00
115,11,1.00
116,11,1.00
117,11,1.00
118,11,1.00
119,11,1.00
120,11,1.00
121,11,1.00
122,11,1.00
123,11,1.00
124,11,1.00
125,11,1.00
126,11,1.00
127,11,1.00
128,11,1.00
129,11,1.00
130,11,1.00
131,11,1.00
132,11,1.00
133,11,1.00
134,11,1.00
135,11,1.00
136,11,1.00
137,11,1.00
138,11,1.00
139,11,1.00
140,11,1.00
141,11,1.00
142,11,1.00
143,11,1.00
144,11,1.00
145,11,1.00
146,11,1.00
147,11,1.00
148,11,1.00
149,11,1.00
150,11,1.00
151,11,1.00
152,11,1.00
153,11,1.00
154,11,1.00
155,11,1.00
156,11,1.00
157,11,1.00
158,11,1.00
159,11,1.00
160,11,1.00
161,11,1.00
162,11,1.00
163,11,1.00
164,11,1.00
165,11,1.00
166,11,1.00
167,11,1.00
168,11,1.00
169,11,1.00
170,11,1.00
171,11,1.00
172,11,1.00
173,11,1.00
174,11,1.00
175,11,1.00
176,11,1.00
177,11,1.00
178,11,1.00
179,11,1.00
180,11,1.00
181,11,1.00
182,11,1.00
183,11,1.00
184,11,1.00
185,11,1.00
186,11,1.00
187,11,1.00
188,11,1.00
189,11,1.00
190,11,1.00
191,11,1.00
192,11,1.00
193,11,1.00
194,11,1.00
195,11,1.00
196,11,1.00
197,11,1.00
198,11,1.00
199,11,1.00
200,11,1.00
0,12,0.00
1,12,0.00
2,12,0.00
3,12,0.00
4,12,0.00
5,12,0.00
6,12,0.00
7,12,0.00
8,12,0.00
9,12,0.00
10,12,0.00
11,12,0.00
12,12,0.00
13,12,0.00
14,12,0.00
15,12,0.00
16,12,0.00
17,12,0.00
18,12,0.01
19,12,0.03
20,12,0.08
21,12,0.20
22,12,0.40
23,12,0.65
24,12,0.83
25,12,0.93
26,12,0.97
27,12,0.99
28,12,1.00
29,12,1.00
30,12,1.00
31,12,1.00
32,12,1.00
33,12,1.00
34,12,1.00
35,12,1.00
36,12,1.00
37,12,1.00
38,12,1.00
39,12,1.00
40,12,1.00
41,12,1.00
42,12,1.00
43,12,1.00
44,12,1.00
45,12,1.00
46,12,1.00
47,12,1.00
48,12,1.00
49,12,1.00
50,12,1.00
51,12,1.00
52,12,1.00
53,12,1.00
54,12,1.00
55,12,1.00
56,12,1.00
57,12,1.00
58,12,1.00
59,12,1.00
60,12,1.00
61,12,1.00
62,12,1.00
63,12,1.00
64,12,1.00
65,12,1.00
66,12,1.00
67,12,1.00
68,12,1.00
69,12,1.00
70,12,1.00
71,12,1.00
72,12,1.00
73,12,1.00
74,12,1.00
75,12,1.00
76,12,1.00
77,12,1.00
78,12,1.00
79,12,1.00
80,12,1.00
81,12,1.00
82,12,1.00
83,12,1.00
84,12,1.00
85,12,1.00
86,12,1.00
87,12,1.00
88,12,1.00
89,12,1.00
90,12,1.00
91,12,1.00
92,12,1.00
93,12,1.00
94,12,1.00
95,12,1.00
96,12,1.00
97,12,1.00
98,12,1.00
99,12,1.00
100,12,1.00
101,12,1.00
102,12,1.00
103,12,1.00
104,12,1.00
105,12,1.00
106,12,1.00
107,12,1.00
108,12,1.00
109,12,1.00
110,12,1.00
111,12,1.00
112,12,1.00
113,12,1.00
114,12,1.00
115,12,1.00
116,12,1.00
117,12,1.00
118,12,1.00
119,12,1.00
120,12,1.00
121,12,1.00
122,12,1.00
123,12,1.00
124,12,1.00
125,12,1.00
126,12,1.00
127,12,1.00
128,12,1.00
129,12,1.00
130,12,1.00
131,12,1.00
132,12,1.00
133,12,1.00
134,12,1.00
135,12,1.00
136,12,1.00
137,12,1.00
138,12,1.00
139,12,1.00
140,12,1.00
141,12,1.00
142,12,1.00
143,12,1.00
144,12,1.00
145,12,1.00
146,12,1.00
147,12,1.00
148,12,1.00
149,12,1.00
150,12,1.00
151,12,1.00
152,12,1.00
153,12,1.00
154,12,1.00
155,12,1.00
156,12,1.00
157,12,1.00
158,12,1.00
159,12,1.00
160,12,1.00
161,12,1.00
162,12,1.00
163,12,1.00
164,12,1.00
165,12,1.00
166,12,1.00
167,12,1.00
168,12,1.00
169,12,1.00
170,12,1.00
171,12,1.00
172,12,1.00
173,12,1.00
174,12,1.00
175,12,1.00
176,12,1.00
177,12,1.00
178,12,1.00
179,12,1.00
180,12,1.00
181,12,1.00
182,12,1.00
183,12,1.00
184,12,1.00
185,12,1.00
186,12,1.00
187,12,1.00
188,12,1.00
189,12,1.00
190,12,1.00
191,12,1.00
192,12,1.00
193,12,1.00
194,12,1.00
195,12,1.00
196,12,1.00
197,12,1.00
198,12,1.00
199,12,1.00
200,12,1.00
0,13,0.00
1,13,0.00
2,13,0.00
3,13,0.00
4,13,0.00
5,13,0.00
6,13,0.00
7,13,0.00
8,13,0.00
9,13,0.00
10,13,0.00
11,13,0.00
12,13,0.00
13,13,0.00
14,13,0.00
15,13,0.00
16,13,0.00
17,13,0.00
18,13,0.00
19,13,0.00
20,13,0.01
21,13,0.03
22,13,0.08
23,13,0.20
24,13,0.40
25,13,0.65
26,13,0.83
27,13,0.93
28,13,0.97
29,13,0.99
30,13,1.00
31,13,1.00
32,13,1.00
33,13,1.00
34,13,1.00
35,13,1.00
36,13,1.00
37,13,1.00
38,13,1.00
39,13,1.00
40,13,1.00
41,13,1.00
42,13,1.00
43,13,1.00
44,13,1.00
45,13,1.00
46,13,1.00
47,13,1.00
48,13,1.00
49,13,1.00
50,13,1.00
51,13,1.00
52,13,1.00
53,13,1.00
54,13,1.00
55,13,1.00
56,13,1.00
57,13,1.00
58,13,1.00
59,13,1.00
60,13,1.00
61,13,1.00
62,13,1.00
63,13,1.00
64,13,1.00
65,13,1.00
66,13,1.00
67,13,1.00
68,13,1.00
69,13,1.00
70,13,1.00
71,13,1.00
72,13,1.00
73,13,1.00
74,13,1.00
75,13,1.00
76,13,1.00
77,13,1.00
78,13,1.00
79,13,1.00
80,13,1.00
81,13,1.00
82,13,1.00
83,13,1.00
84,13,1.00
85,13,1.00
86,13,1.00
87,13,1.00
88,13,1.00
89,13,1.00
90,13,1.00
91,13,1.00
92,13,1.00
93,13,1.00
94,13,1.00
95,13,1.00
96,13,1.00
97,13,1.00
98,13,1.00
99,13,1.00
100,13,1.00
101,13,1.00
102,13,1.00
103,13,1.00
104,13,1.00
105,13,1.00
106,13,1.00
107,13,1.00
108,13,1.00
109,13,1.00
110,13,1.00
111,13,1.00
112,13,1.00
113,13,1.00
114,13,1.00
115,13,1.00
116,13,1.00
117,13,1.00
118,13,1.00
119,13,1.00
120,13,1.00
121,13,1.00
122,13,1.00
123,13,1.00
124,13,1.00
125,13,1.00
126,13,1.00
127,13,1.00
128,13,1.00
129,13,1.00
130,13,1.00
131,13,1.00
132,13,1.00
133,13,1.00
134,13,1.00
135,13,1.00
136,13,1.00
137,13,1.00
138,13,1.00
139,13,1.00
140,13,1.00
141,13,1.00
142,13,1.00
143,13,1.00
144,13,1.00
145,13,1.00
146,13,1.00
147,13,1.00
148,13,1.00
149,13,1.00
150,13,1.00
151,13,1.00
152,13,1.00
153,13,1.00
154,13,1.00
155,13,1.00
156,13,1.00
157,13,1.00
158,13,1.00
159,13,1.00
160,13,1.00
161,13,1.00
162,13,1.00
163,13,1.00
164,13,1.00
165,13,1.00
166,13,1.00
167,13,1.00
168,13,1.00
169,13,1.00
170,13,1.00
171,13,1.00
172,13,1.00
173,13,1.00
174,13,1.00
175,13,1.00
176,13,1.00
177,13,1.00
178,13,1.00
179,13,1.00
180,13,1.00
181,13,1.00
182,13,1.00
183,13,1.00
184,13,1.00
185,13,1.00
186,13,1.00
187,13,1.00
188,13,1.00
189,13,1.00
190,13,1.00
191,13,1.00
192,13,1.00
193,13,1.00
194,13,1.00
195,13,1.00
196,13,1.00
197,13,1.00
198,13,1.00
199,13,1.00
200,13,1.00
0,14,0.00
1,14,0.00
2,14,0.00
3,14,0.00
4,14,0.00
5,14,0.00
6,14,0.00
7,14,0.00
8,14,0.00
9,14,0.00
10,14,0.00
11,14,0.00
12,14,0.00
13,14,0.00
14,14,0.00
15,14,0.00
16,14,0.00
17,14,0.00
18,14,0.00
19,14,0.00
20,14,0.00
21,14,0.00
22,14,0.01
23,14,0.03
24,14,0.08
25,14,0.20
26,14,0.40
27,14,0.65
28,14,0.83
29,14,0.93
30,14,0.97
31,14,0.99
32,14,1.00
33,14,1.00
34,14,1.00
35,14,1.00
36,14,1.00
37,14,1.00
38,14,1.00
39,14,1.00
40,14,1.00
41,14,1.00
42,14,1.00
43,14,1.00
44,14,1.00
45,14,1.00
46,14,1.00
47,14,1.00
48,14,1.00
49,14,1.00
50,14,1.00
51,14,1.00
52,14,1.00
53,14,1.00
54,14,1.00
55,14,1.00
56,14,1.00
57,14,1.00
58,14,1.00
59,14,1.00
60,14,1.00
61,14,1.00
62,14,1.00
63,14,1.00
64,14,1.00
65,14,1.00
66,14,1.00
67,14,1.00
68,14,1.00
69,14,1.00
70,14,1.00
71,14,1.00
72,14,1.00
73,14,1.00
74,14,1.00
75,14,1.00
76,14,1.00
77,14,1.00
78,14,1.00
79,14,1.00
80,14,1.00
81,14,1.00
82,14,1.00
83,14,1.00
84,14,1.00
85,14,1.00
86,14,1.00
87,14,1.00
88,14,1.00
89,14,1.00
90,14,1.00
91,14,1.00
92,14,1.00
93,14,1.00
94,14,1.00
95,14,1.00
96,14,1.00
97,14,1.00
98,14,1.00
99,14,1.00
100,14,1.00
101,14,1.00
102,14,1.00
103,14,1.00
104,14,1.00
105,14,1.00
106,14,1.00
107,14,1.00
108,14,1.00
109,14,1.00
110,14,1.00
111,14,1.00
112,14,1.00
113,14,1.00
114,14,1.00
115,14,1.00
116,14,1.00
117,14,1.00
118,14,1.00
119,14,1.00
120,14,1.00
121,14,1.00
122,14,1.00
123,14,1.00
124,14,1.00
125,14,1.00
126,14,1.00
127,14,1.00
128,14,1.00
129,14,1.00
130,14,1.00
131,14,1.00
132,14,1.00
133,14,1.00
134,14,1.00
135,14,1.00
136,14,1.00
137,14,1.00
138,14,1.00
139,14,1.00
140,14,1.00
141,14,1.00
142,14,1.00
143,14,1.00
144,14,1.00
145,14,1.00
146,14,1.00
147,14,1.00
148,14,1.00
149,14,1.00
150,14,1.00
151,14,1.00
152,14,1.00
153,14,1.00
154,14,1.00
155,14,1.00
156,14,1.00
157,14,1.00
158,14,1.00
159,14,1.00
160,14,1.00
161,14,1.00
162,14,1.00
163,14,1.00
164,14,1.00
165,14,1.00
166,14,1.00
167,14,1.00
168,14,1.00
169,14,1.00
170,14,1.00
171,14,1.00
172,14,1.00
173,14,1.00
174,14,1.00
175,14,1.00
176,14,1.00
177,14,1.00
178,14,1.00
179,14,1.00
180,14,1.00
181,14,1.00
182,14,1.00
183,14,1.00
184,14,1.00
185,14,1.00
186,14,1.00
187,14,1.00
188,14,1.00
189,14,1.00
190,14,1.00
191,14,1.00
192,14,1.00
193,14,1.00
194,14,1.00
195,14,1.00
196,14,1.00
197,14,1.00
198,14,1.00
199,14,1.00
200,14,1.00
0,15,0.00
1,15,0.00
2,15,0.00
3,15,0.00
4,15,0.00
5,15,0.00
6,15,0.00
7,15,0.00
8,15,0.00
9,15,0.00
10,15,0.00
11,15,0.00
12,15,0.00
13,15,0.00
14,15,0.00
15,15,0.00
16,15,0.00
17,15,0.00
18,15,0.00
19,15,0.00
20,15,0.00
21,15,0.00
22,15,0.00
23,15,0.00
24,15,0.01
25,15,0.03
26,15,0.08
27,15,0.20
28,15,0.40
29,15,0.65
30,15,0.83
31,15,0.93
32,15,0.97
33,15,0.99
34,15,1.00
35,15,1.00
36,15,1.00
37,15,1.00
38,15,1.00
39,15,1.00
40,15,1.00
41,15,1.00
42,15,1.00
43,15,1.00
44,15,1.00
45,15,1.00
46,15,1.00
47,15,1.00
48,15,1.00
49,15,1.00
50,15,1.00
51,15,1.00
52,15,1.00
53,15,1.00
54,15,1.00
55,15,1.00
56,15,1.00
57,15,1.00
58,15,1.00
59,15,1.00
60,15,1.00
61,15,1.00
62,15,1.00
63,15,1.00
64,15,1.00
65,15,1.00
66,15,1.00
67,15,1.00
68,15,1.00
69,15,1.00
70,15,1.00
71,15,1.00
72,15,1.00
73,15,1.00
74,15,1.00
75,15,1.00
76,15,1.00
77,15,1.00
78,15,1.00
79,15,1.00
80,15,1.00
81,15,1.00
82,15,1.00
83,15,1.00
84,15,1.00
85,15,1.00
86,15,1.00
87,15,1.00
88,15,1.00
89,15,1.00
90,15,1.00
91,15,1.00
92,15,1.00
93,15,1.00
94,15,1.00
95,15,1.00
96,15,1.00
97,15,1.00
98,15,1.00
99,15,1.00
100,15,1.00
101,15,1.00
102,15,1.00
103,15,1.00
104,15,1.00
105,15,1.00
106,15,1.00
107,15,1.00
108,15,1.00
109,15,1.00
110,15,1.00
111,15,1.00
112,15,1.00
113,15,1.00
114,15,1.00
115,15,1.00
116,15,1.00
117,15,1.00
118,15,1.00
119,15,1.00
120,15,1.00
121,15,1.00
122,15,1.00
123,15,1.00
124,15,1.00
125,15,1.00
126,15,1.00
127,15,1.00
128,15,1.00
129,15,1.00
130,15,1.00
131,15,1.00
132,15,1.00
133,15,1.00
134,15,1.00
135,15,1.00
136,15,1.00
137,15,1.00
138,15,1.00
139,15,1.00
140,15,1.00
141,15,1.00
142,15,1.00
143,15,1.00
144,15,1.00
145,15,1.00
146,15,1.00
147,15,1.00
148,15,1.00
149,15,1.00
150,15,1.00
151,15,1.00
152,15,1.00
153,15,1.00
154,15,1.00
155,15,1.00
156,15,1.00
157,15,1.00
158,15,1.00
159,15,1.00
160,15,1.00
161,15,1.00
162,15,1.00
163,15,1.00
164,15,1.00
165,15,1.00
166,15,1.00
167,15,1.00
168,15,1.00
169,15,1.00
170,15,1.00
171,15,1.00
172,15,1.00
173,15,1.00
174,15,1.00
175,15,1.00
176,15,1.00
177,15,1.00
178,15,1.00
179,15,1.00
180,15,1.00
181,15,1.00
182,15,1.00
183,15,1.00
184,15,1.00
185,15,1.00
186,15,1.00
187,15,1.00
188,15,1.00
189,15,1.00
190,15,1.00
191,15,1.00
192,15,1.00
193,15,1.00
194,15,1.00
195,15,1.00
196,15,1.00
197,15,1.00
198,15,1.00
199,15,1.00
200,15,1.00
0,16,0.00
1,16,0.00
2,16,0.00
3,16,0.00
4,16,0.00
5,16,0.00
6,16,0.00
7,16,0.00
8,16,0.00
9,16,0.00
10,16,0.00
11,16,0.00
12,16,0.00
13,16,0.00
14,16,0.00
15,16,0.00
16,16,0.00
17,16,0.00
18,16,0.00
19,16,0.00
20,16,0.00
21,16,0.00
22,16,0.00
23,16,0.00
24,16,0.00
25,16,0.00
26,16,0.01
27,16,0.03
28,16,0.08
29,16,0.20
30,16,0.40
31,16,0.65
32,16,0.83
33,16,0.93
34,16,0.97
35,16,0.99
36,16,1.00
37,16,1.00
38,16,1.00
39,16,1.00
40,16,1.00
41,16,1.00
42,16,1.00
43,16,1.00
44,16,1.00
45,16,1.00
46,16,1.00
47,16,1.00
48,16,1.00
49,16,1.00
50,16,1.00
51,16,1.00
52,16,1.00
53,16,1.00
54,16,1.00
55,16,1.00
56,16,1.00
57,16,1.00
58,16,1.00
59,16,1.00
60,16,1.00
61,16,1.00
62,16,1.00
63,16,1.00
64,16,1.00
65,16,1.00
66,16,1.00
67,16,1.00
68,16,1.00
69,16,1.00
70,16,1.00
71,16,1.00
72,16,1.00
73,16,1.00
74,16,1.00
75,16,1.00
76,16,1.00
77,16,1.00
78,16,1.00
79,16,1.00
80,16,1.00
81,16,1.00
82,16,1.00
83,16,1.00
84,16,1.00
85,16,1.00
86,16,1.00
87,16,1.00
88,16,1.00
89,16,1.00
90,16,1.00
91,16,1.00
92,16,1.00
93,16,1.00
94,16,1.00
95,16,1.00
96,16,1.00
97,16,1.00
98,16,1.00
99,16,1.00
100,16,1.00
101,16,1.00
102,16,1.00
103,16,1.00
104,16,1.00
105,16,1.00
106,16,1.00
107,16,1.00
108,16,1.00
109,16,1.00
110,16,1.00
111,16,1.00
112,16,1.00
113,16,1.00
114,16,1.00
115,16,1.00
116,16,1.00
117,16,1.00
118,16,1.00
119,16,1.00
120,16,1.00
121,16,1.00
122,16,1.00
123,16,1.00
124,16,1.00
125,16,1.00
126,16,1.00
127,16,1.00
128,16,1.00
129,16,1.00
130,16,1.00
131,16,1.00
132,16,1.00
133,16,1.00
134,16,1.00
135,16,1.00
136,16,1.00
137,16,1.00
138,16,1.00
139,16,1.00
140,16,1.00
141,16,1.00
142,16,1.00
143,16,1.00
144,16,1.00
145,16,1.00
146,16,1.00
147,16,1.00
148,16,1.00
149,16,1.00
150,16,1.00
151,16,1.00
152,16,1.00
153,16,1.00
154,16,1.00
155,16,1.00
156,16,1.00
157,16,1.00
158,16,1.00
159,16,1.00
160,16,1.00
161,16,1.00
162,16,1.00
163,16,1.00
164,16,1.00
165,16,1.00
166,16,1.00
167,16,1.00
168,16,1.00
169,16,1.00
170,16,1.00
171,16,1.00
172,16,1.00
173,16,1.00
174,16,1.00
175,16,1.00
176,16,1.00
177,16,1.00
178,16,1.00
179,16,1.00
180,16,1.00
181,16,1.00
182,16,1.00
183,16,1.00
184,16,1.00
185,16,1.00
186,16,1.00
187,16,1.00
188,16,1.00
189,16,1.00
190,16,1.00
191,16,1.00
192,16,1.00
193,16,1.00
194,16,1.00
195,16,1.00
196,16,1.00
197,16,1.00
198,16,1.00
199,16,1.00
200,16,1.00
0,17,0.00
1,17,0.00
2,17,0.00
3,17,0.00
4,17,0.00
5,17,0.00
6,17,0.00
7,17,0.00
8,17,0.00
9,17,0.00
10,17,0.00
11,17,0.00
12,17,0.00
13,17,0.00
14,17,0.00
15,17,0.00
16,17,0.00
17,17,0.00
18,17,0.00
19,17,0.00
20,17,0.00
21,17,0.00
22,17,0.00
23,17,0.00
24,17,0.00
25,17,0.00
26,17,0.00
27,17,0.00
28,17,0.01
29,17,0.03
30,17,0.08
31,17,0.20
32,17,0.40
33,17,0.65
34,17,0.83
35,17,0.93
36,17,0.97
37,17,0.99
38,17,1.00
39,17,1.00
40,17,1.00
41,17,1.00
42,17,1.00
43,17,1.00
44,17,1.00
45,17,1.00
46,17,1.00
47,17,1.00
48,17,1.00
49,17,1.00
50,17,1.00
51,17,1.00
52,17,1.00
53,17,1.00
54,17,1.00
55,17,1.00
56,17,1.00
57,17,1.00
58,17,1.00
59,17,1.00
60,17,1.00
61,17,1.00
62,17,1.00
63,17,1.00
64,17,1.00
65,17,1.00
66,17,1.00
67,17,1.00
68,17,1.00
69,17,1.00
70,17,1.00
71,17,1.00
72,17,1.00
73,17,1.00
74,17,1.00
